video_id,views,likes,comments,channel_id,channel_name,date,duration,category_id,genre,subscribers,Unnamed: 11,Unnamed: 12,Unnamed: 13
PvpWKeizo6Y,66192034,1813713,2575,UCICiZl0IRinmgAG3cB3psbQ,Aspecticor,2025-06-24 17:45:02+00:00,43,20,Gaming,119000,,,
PrVaQhZvJbk,66766104,336832,313,UC-JwyWIKm4ps-c3O54nhc8A,Game Ads,2025-07-02 15:00:47+00:00,35,20,Gaming,782000,,,
EcfkrHWI-Zw,39925470,790235,499,UCWidOEVFcPZLC6DG8cKbYFA,MjB,2024-12-24 18:30:13+00:00,25,20,Gaming,81100,,,
tkC7oAbL-uM,30757290,1104656,32715,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-01-02 03:30:32+00:00,4656,20,Gaming,49400000,,,
DIR6487etPk,34330744,1090909,1352,UCsgZTV65W5UdodSm_ufJzmA,CandyKola,2024-09-21 02:22:54+00:00,15,20,Gaming,20000,,,
pZti7Cin0Xk,32674279,906074,976,UCvrH4p4804i119JtUjtNpZQ,Pyare Gamer S,2024-08-03 08:15:34+00:00,21,20,Gaming,4320000,,,
H_GfGJ6V4AI,60094432,761550,172,UC3OOIib8F59y4qzSjKiZZ3A,Cat Games,2023-03-12 11:54:07+00:00,37,20,Gaming,642000,,,
zp0AlVoCa4k,29689039,1447130,4566,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2023-11-08 11:15:06+00:00,41,20,Gaming,45300000,,,
7khR01N-Svw,36681041,672864,1079,UCOduZSxYlUt-rOVSt49dKfQ,CrashWizards,2024-11-20 02:50:00+00:00,12,20,Gaming,860000,,,
_rrea0Lp2vY,39211475,1148967,2735,UCHudxWzwLDAr06TWFmrP7hQ,Johnny and Marty,2025-01-17 21:19:45+00:00,49,20,Gaming,9430000,,,
gKQAmBD1xJI,42863920,1352009,8421,UCD5EC8IWhOFalXtePCkhJTA,Tonde Gamer,2023-05-30 08:30:11+00:00,10,20,Gaming,18800000,,,
ZRhJT2nmvA4,26820039,491984,24074,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,2023-05-24 21:13:53+00:00,652,20,Gaming,16700000,,,
BtGRxGZYiQQ,48562105,774237,3989,UCM9foSVGRXA0I9CrozZnuWg,KP Gaming,2025-02-24 18:30:15+00:00,25,20,Gaming,26100,,,
4fooLuW6hhM,28114193,1171593,3738,UCx9hA6dUZxG9TCo9Oy3eoBQ,Mr NoTty,2024-07-22 14:26:32+00:00,17,20,Gaming,246000,,,
nwZeR_NGatA,25872801,881005,31622,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-03-08 03:30:23+00:00,2897,20,Gaming,49400000,,,
xLXiYgP03e0,23047460,1003265,51073,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-09-01 03:30:42+00:00,4000,20,Gaming,49400000,,,
5VEwOBQJGaM,23039288,1278260,454786,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-10-12 03:30:09+00:00,2829,20,Gaming,49400000,,,
U_cSOHCQj6A,24214149,1191370,4354,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2023-07-06 17:15:00+00:00,53,20,Gaming,11200000,,,
fIH6R3dQqeg,22393451,54475,848,UC9SuNJqpeS_XaDPFyDSOs5g,Games Wave ,2025-04-09 11:30:33+00:00,598,20,Gaming,290000,,,
CpOKubFfZ-w,22170011,1101661,92432,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-09-13 09:04:56+00:00,4244,20,Gaming,49400000,,,
96vmUgqYQDQ,34921017,528298,2039,UCgHoVERCFKlbzyvvR3ZB2uw,REMIX GAMING ,2024-11-15 14:20:16+00:00,15,20,Gaming,339000,,,
lU1MGlx7w40,23715653,886980,2087,UC926Y_Okh4Vpse7r5nCzacw,WOLTA GAMING HUB,2024-06-27 11:42:57+00:00,14,20,Gaming,94300,,,
C3laK5xTrTY,20976550,472097,15168,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-01-19 03:30:03+00:00,1504,20,Gaming,49400000,,,
41jekFsVcrk,49686030,520017,5128,UCAJSPr4NmFaVXMn-BcM-bjw,FF Max GamePlay,2025-02-13 12:51:07+00:00,10,20,Gaming,130000,,,
dRZ1m1LnGXg,21424324,750526,3252,UCvrH4p4804i119JtUjtNpZQ,Pyare Gamer S,2024-04-24 12:40:17+00:00,20,20,Gaming,4320000,,,
afMxFRf6_rk,37195474,748181,2665,UC9eqyL9HKBqBVYNnXlVvYWA,LightskinNightmare,2025-03-31 17:37:10+00:00,43,20,Gaming,306000,,,
GEt73weKXBo,43070300,273738,127,UCl8lE_cb26okxr7XdhW9z4Q,SSV Gameplay,2025-09-08 02:28:24+00:00,34,20,Gaming,248000,,,
7w5yqPGz5S8,18703642,1261397,451300,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-09-20 03:30:09+00:00,2733,20,Gaming,49400000,,,
dOBbQmJMAZY,17904527,634774,56972,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-06-30 03:30:15+00:00,2624,20,Gaming,49400000,,,
5nKpApXuM1g,17856802,88556,1749,UCRU9vwwARx8jEACqNpi_KFA,Champs Network,2023-05-31 16:00:04+00:00,2604,20,Gaming,656000,,,
MhhtEijCPgE,19215535,0,66,UCfVbPttc-Q-zlpLBOaZZ9Jw,Solo Dare King FF,2025-02-04 04:57:58+00:00,30,20,Gaming,574000,,,
HKtA8haQIH8,18988155,702335,869,UCvrH4p4804i119JtUjtNpZQ,Pyare Gamer S,2024-04-09 05:20:31+00:00,13,20,Gaming,4320000,,,
ubj4qsvxRo0,16286860,935124,178446,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2024-07-06 04:00:12+00:00,991,20,Gaming,45300000,,,
2R3XgIWD1wA,18372295,291611,459,UCvrH4p4804i119JtUjtNpZQ,Pyare Gamer S,2024-10-16 05:53:31+00:00,11,20,Gaming,4320000,,,
ZIwzRBcwnUk,14573823,802415,71488,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2026-01-04 13:01:07+00:00,2835,20,Gaming,49400000,,,
ZBHUmtNBHs8,14227715,326351,14191,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-01-28 09:44:51+00:00,3026,20,Gaming,49400000,,,
NMG-iIzKFWg,13942589,242537,16738,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-02-04 03:30:15+00:00,3995,20,Gaming,49400000,,,
ROeKJDOzzj4,13869652,512244,39917,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-04-04 03:51:14+00:00,3096,20,Gaming,49400000,,,
W_RDir4p-kY,13646323,333241,14910,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2024-06-14 03:30:23+00:00,1612,20,Gaming,45300000,,,
WakT2prdCL0,13627040,489644,23116,UCiYcA0gJzg855iSKMrX3oHg,CoryxKenshin,2025-10-19 20:05:30+00:00,2598,20,Gaming,23900000,,,
fYD3tq09xtA,29291086,519190,7080,UCWRmZvwkp6oNca2wW3uFcFg,SATVIK,2025-05-19 12:30:58+00:00,18,20,Gaming,12000000,,,
N-281doWID8,20837285,0,1534,UCXYLDc25DjGNlCEAnM1zQXA,Vinewood Gamerz,2024-10-29 13:47:33+00:00,13,20,Gaming,334000,,,
9E8ZOWTGyR0,26153460,184113,646,UCxfm6syLAmYDaLavp_VuzEw,Kaitiac,2025-03-13 18:00:08+00:00,22,20,Gaming,76900,,,
y6vWl-8_0QI,12691199,45720,1178,UCRU9vwwARx8jEACqNpi_KFA,Champs Network,2023-10-19 15:15:03+00:00,1102,20,Gaming,656000,,,
9paFQVSfpQY,17458929,138974,1697,UCP97C5wBZDJSr2PPYJtz6pA,SROW PLAYS,2024-07-09 14:03:27+00:00,11,20,Gaming,12700,,,
3g5oystOAP4,53623579,853343,582,UCNbVwAtPeovynhjQT62btfQ,iDrive Gaming Shorts,2024-02-22 05:28:34+00:00,25,20,Gaming,317000,,,
oZ-H3_XMI6M,14321540,438927,12528,UCx6F-rETGiz7xf_vkMmX2yQ,Mythpat,2025-01-14 12:20:01+00:00,56,20,Gaming,16900000,,,
U2xyuoMsFX4,12159560,665433,162865,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2024-08-09 03:30:18+00:00,982,20,Gaming,45300000,,,
Mmes4fBP89c,21338893,133439,78,UC-JwyWIKm4ps-c3O54nhc8A,Game Ads,2025-07-26 06:00:25+00:00,49,20,Gaming,782000,,,
3ssEw6e_cD0,19970549,349694,10463,UCj4hfQEWcGtF08SLEZCZc5Q,Vindooly,2025-05-12 18:15:01+00:00,56,20,Gaming,9100000,,,
fVbq9ORMlww,11266063,316867,50389,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-05-12 10:30:13+00:00,2132,20,Gaming,49400000,,,
plMbhChlgDg,11240381,661979,50757,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-03-18 03:30:17+00:00,3014,20,Gaming,49400000,,,
w-ZFgHL0Eos,10933605,337080,46492,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-04-25 03:30:22+00:00,2356,20,Gaming,49400000,,,
IbYAjIWtbgU,12064315,492731,1969,UCsqpKRRGry5onIPCFKPCbmw,ONESHOT INDIA,2024-06-28 06:30:04+00:00,41,20,Gaming,1750000,,,
9fcOxNS3chI,10844764,381989,35622,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-03-20 03:30:03+00:00,2617,20,Gaming,49400000,,,
7peQqK4CgPk,13634118,287895,1754,UCMrvxKTx9hLhZcOvJkYOnAw,AS Gaming,2024-10-28 06:48:42+00:00,61,20,Gaming,20800000,,,
iG9lHwyohws,10795758,230361,9221,UCl_vAxZpvbO-PFXdDu7EdHw,Ujjwal,2024-04-28 03:30:14+00:00,1976,20,Gaming,12100000,,,
ua43R9v7FiQ,11592261,581496,1394,UCV6mNrW8CrmWtcxWfQXy11g,DarkViperAU,2023-05-07 14:27:11+00:00,30,20,Gaming,2140000,,,
aE0NmQWzgyo,23456753,199954,1999,UC0I0Vk2VKD54NgBVyM49hhQ,HARAMI LIVE,2025-03-27 00:32:00+00:00,11,20,Gaming,134000,,,
RUpZzq_KFww,10277580,348973,32680,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-04-23 03:30:14+00:00,2574,20,Gaming,49400000,,,
FjyHwu-7ehc,14724214,203241,994,UCM-QoqVs4QRg0dtcJdvWfiQ,Psycho Bhai,2025-03-10 17:56:57+00:00,35,20,Gaming,30400,,,
htCLVGDNdZU,9692887,247874,18178,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-11-17 03:30:37+00:00,3058,20,Gaming,49400000,,,
BrR9xvFQ_B8,9557165,279848,25495,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2024-06-01 03:30:12+00:00,2158,20,Gaming,45300000,,,
8ULB1xKBUD4,17111577,300400,3328,UCwMauD7qRqr_ZXUTqRGHOjg,Kill2Head,2025-03-27 13:29:10+00:00,25,20,Gaming,4990000,,,
LbBkxPTecM4,9382171,11819,0,UCJBx6PI2A6bR41Dr9jbqEVA,Gadi Wala Gaming,2025-06-28 03:15:06+00:00,32,20,Gaming,449000,,,
ipL75_qUxjo,9294357,60888,1545,UCVIwPfHVG4A38LwPpsvRGKw,Dk Dost,2023-01-17 07:09:49+00:00,806,20,Gaming,3460000,,,
5Zh0YtXV2ZA,9185263,29593,0,UCDFuoqC25syRmZzJH51nhyA,Chill Stick,2025-10-12 17:02:54+00:00,0,20,Gaming,190000,,,
GN6EbswGrU8,9954422,816154,1308,UChXi_PlJkRMPYFQBOJ3MpxA,Gyan Gamingㅤ,2023-12-02 08:31:00+00:00,59,20,Gaming,18700000,,,
cs1dRDkYJDY,9334267,582623,4161,UCU0Kv4-V7TuMaGA6F3HkPYQ,Laka Gaming,2024-02-03 07:30:15+00:00,19,20,Gaming,11000000,,,
2NLg-ayFR6I,8755069,268296,26964,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-10-17 10:58:15+00:00,1785,20,Gaming,49400000,,,
6kMu1A0X-sU,13832423,0,326,UCmU_ZMoWmPyeFVPD6MgA3TQ,VSV GAMING 2.0,2025-05-20 03:41:01+00:00,22,20,Gaming,502000,,,
T4DFKOlrXCQ,8677724,105560,4573,UC1bwliGvJogr7cWK0nT2Eag,MKIceAndFire,2024-08-22 11:48:44+00:00,66245,20,Gaming,4540000,,,
kmvLVwHq8rg,15457622,267440,5819,UCVTYHYYHeBWmdO6mxODe2Hw,AldiMods,2025-10-16 10:46:30+00:00,34,20,Gaming,211000,,,
0bXtQhO9Z-w,17516620,0,581,UCm9IOY980e2LUdDDclv67UQ,SOLO GAMER,2024-08-30 02:39:20+00:00,11,20,Gaming,69000,,,
1Pc4OmVtLms,12205607,400574,970,UCD5EC8IWhOFalXtePCkhJTA,Tonde Gamer,2024-08-09 08:30:01+00:00,12,20,Gaming,18800000,,,
LMwJLkgvMUY,14321398,269444,726,UCDN0giKb1CGDLjaHrb6CKvg,CrypticGaming,2025-08-25 06:53:38+00:00,34,20,Gaming,18200,,,
RSSISbBlLuQ,8138458,303307,26545,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2024-12-10 03:30:15+00:00,2858,20,Gaming,49400000,,,
-0ThBN1gcCY,11729966,442275,607,UCBm4JrpZLYaH2mgvoz6VARg,Game Club,2023-05-27 20:01:31+00:00,5,20,Gaming,68200,,,
0CQtXmbncwc,14973115,95766,31,UCK-SEXWjtrZ4rrRpD38y-YQ,Asim Gaming,2025-10-27 11:13:58+00:00,45,20,Gaming,91300,,,
uACgLf9nFp8,7789042,246862,21410,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2024-06-23 03:30:22+00:00,1901,20,Gaming,45300000,,,
eenfqMZ4kuI,7719549,476980,7607,UCwVJr6R-2Hbezs5Ur4zmcLw,Fresh Spawns,2023-02-01 17:44:45+00:00,54,20,Gaming,722000,,,
mhQahZFuzAk,8568786,573581,1387,UCD5EC8IWhOFalXtePCkhJTA,Tonde Gamer,2023-11-14 08:30:10+00:00,16,20,Gaming,18800000,,,
8iZ8XOUybIc,7582090,478732,92775,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2025-05-03 04:00:09+00:00,993,20,Gaming,45300000,,,
iXZaV8HgOy4,7393303,25682,557,UCudL8o8KJGjJCJlS6Lf9bgg,Nintendo Games,2023-10-17 21:00:06+00:00,385,20,Gaming,189000,,,
jM2M-Vvmhy8,7392748,277948,17413,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-06-21 03:30:37+00:00,2795,20,Gaming,49400000,,,
H_ma_BgCsCI,6764799,53704,1640,UCFQ8nti0-hKFzBN1w4dFe-Q,VedpooL2,2024-12-15 14:00:23+00:00,1152,20,Gaming,82500,,,
ttw-_8sAWOQ,7683665,437096,3775,UCwWMfAhDic8h4SYg5hhQfaA,Danu,2024-06-15 21:42:33+00:00,51,20,Gaming,31400,,,
wSrXafQhNAQ,6696300,349840,55435,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2024-05-28 03:30:11+00:00,2330,20,Gaming,45300000,,,
_i0r4-wM7mw,7581875,139799,1870,UChRC_1EovxI0_fRj4w_Zkbw,Neetu Gaming,2024-09-06 06:30:21+00:00,38,20,Gaming,1170000,,,
fHI_-Q0BtrM,16900655,0,157,UCFURIBpF9ii6Ck9FaL7l5hQ,Gaming Brother Pro,2024-10-12 12:30:34+00:00,14,20,Gaming,391000,,,
fzxpEC8kBwg,6549380,385380,997,UCV6mNrW8CrmWtcxWfQXy11g,DarkViperAU,2023-04-29 13:04:56+00:00,24,20,Gaming,2140000,,,
oNPpYskfL-Y,8591193,78891,295,UCjluHB3ZlXT3ofYmhPAVT6w,Gaming discovery,2024-09-16 04:44:22+00:00,11,20,Gaming,92100,,,
ETMdO0y7eIA,13129013,64156,139,UChRC_1EovxI0_fRj4w_Zkbw,Neetu Gaming,2025-09-23 14:30:30+00:00,21,20,Gaming,1170000,,,
yFmizY7pe7U,6137351,209494,9127,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,2025-10-08 19:59:55+00:00,3820,20,Gaming,38100000,,,
WlwDqJAfIT4,6075631,192667,9197,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,2025-07-24 03:30:20+00:00,2574,20,Gaming,49400000,,,
LH9osuLmqLc,6017195,78732,10043,UCX1sraLIy6wS2R-SMcdoakg,ENFANT TERRIBLE,2025-09-03 20:23:59+00:00,1986,20,Gaming,472000,,,
_nzsWawSv6k,5974973,267014,3039,UChXi_PlJkRMPYFQBOJ3MpxA,Gyan Gamingㅤ,2023-08-25 02:00:12+00:00,867,20,Gaming,18700000,,,
dp3DXZi5J_E,7959184,276550,5416,UCM9foSVGRXA0I9CrozZnuWg,KP Gaming,2025-10-07 13:30:39+00:00,58,20,Gaming,26100,,,
GOyl2vcuBmg,5687393,60075,3202,UC7iLnwfWTSxpw2uC_2xLHcg,Sokher Gamer,2024-02-14 04:31:00+00:00,1431,20,Gaming,2380000,,,
KlCzROTAos4,5705895,52404,1076,UCxeGDA6ryJktEsCbMSeGpIA,NoAnnoyingCommentary,2023-11-28 12:30:11+00:00,1437,20,Gaming,492000,,,
xNBtCB6NvrA,9269028,116494,376,UClCe18fwE4Gtr7vgqka1Zlg,Live Engineer,2025-06-26 07:50:01+00:00,61,20,Gaming,5890000,,,
pwZyuSiUDGg,5521114,18323,206,UC5rVMF6ZTlMBeeXBdC9xTXQ,DANGER OP,2025-02-22 10:43:36+00:00,13123,20,Gaming,464000,,,
CY4w9i1HOOs,5707692,349222,6052,UCr1kbyiJzl-x5YYDxhYJuPw,MoreCaseOh,2024-08-03 04:00:08+00:00,19,20,Gaming,2270000,,,
8kIUR-TA33Y,5493142,411382,17339,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2023-05-06 19:15:00+00:00,49,20,Gaming,11200000,,,
3FTQg5dI6nU,5428484,48536,3914,UC7iLnwfWTSxpw2uC_2xLHcg,Sokher Gamer,2025-03-15 04:31:00+00:00,1312,20,Gaming,2380000,,,
qsqwn2ZvpL4,5438757,340537,5180,UC6dI8msF1_I9HuDSvMtk_nQ,Akshon,2023-01-11 23:23:08+00:00,60,20,Gaming,367000,,,
qygq4tr6wZ0,10258846,46414,126,UCelNjg9B34-NtTqwv44VcVA,mikan Gameplay,2025-03-19 15:01:19+00:00,13,20,Gaming,31800,,,
_hduLazjQ6Q,5303347,74554,3043,UC63anZxfVGHUEmfBAf5w7pw,CaseOh,2025-02-26 23:00:35+00:00,6057,20,Gaming,9570000,,,
YPrfNgdZ0tU,5247693,319281,67589,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2025-03-09 04:00:22+00:00,941,20,Gaming,45300000,,,
F9zosNF1WIA,5116948,47596,1673,UCAvRtPIFFbnfLHswfRS6zhQ,GameV,2024-03-05 15:43:25+00:00,2308,20,Gaming,283000,,,
Tx2bxCejhPg,5121887,10877,182,UCOPjIrHj6d-cvElE-jZXQiQ,DAR GamePlay,2023-12-31 11:00:31+00:00,1427,20,Gaming,22300,,,
jg8cVYB_wJw,4866137,28341,3814,UC7iLnwfWTSxpw2uC_2xLHcg,Sokher Gamer,2025-09-27 04:31:00+00:00,1176,20,Gaming,2380000,,,
vNyiTmtJqL4,4832444,24675,421,UCQ-_vceha5CNvQtcqopT_1g,Dieison Games,2023-10-20 16:59:42+00:00,819,20,Gaming,174000,,,
UY6iQf1vc7U,6200138,81164,290,UChRC_1EovxI0_fRj4w_Zkbw,Neetu Gaming,2024-10-29 04:35:13+00:00,35,20,Gaming,1170000,,,
J5e8MbjMZO4,4718910,96237,2108,UCD5EC8IWhOFalXtePCkhJTA,Tonde Gamer,2023-12-13 13:45:01+00:00,892,20,Gaming,18800000,,,
56C3Gx86mYU,5310857,78523,140,UCGHIKLb1sXI3pA6yS3yjcpg,True entertainer,2024-04-20 13:36:17+00:00,42,20,Gaming,1210000,,,
Dk7jhLF_WRw,9615875,312935,1459,UCfN4tO2Rmk2nuAkL9JLtXVw,RTeX,2025-09-04 19:19:10+00:00,21,20,Gaming,66200,,,
8GT6j-9KTfY,10579925,0,0,UC8rcUIIf-T_TQ1r9-F8E-EA,Hassni Gaming 10 two ,2024-08-22 15:00:08+00:00,11,20,Gaming,39900,,,
cgM6poO2JmY,4341004,191725,14931,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,2025-07-10 21:00:11+00:00,1153,20,Gaming,16700000,,,
mV2Rj98vpgg,6323080,50320,162,UCCli4MX2yYlCY3yXl6jcxYw,Mahin Gamerz ,2024-10-23 14:26:16+00:00,37,20,Gaming,73700,,,
nTN-9SVz958,4323738,143408,10209,UCHciekxM6H6F3OTPrHs6B5g,NotGamerFleet,2024-06-02 05:30:21+00:00,4430,20,Gaming,4210000,,,
lXHzOmOLDn0,5129097,273103,505,UCmWuTGgH0ePB33biS1OA-BQ,Modest Pelican,2024-11-10 16:22:37+00:00,18,20,Gaming,2400000,,,
H3OH8gUYTZ0,4278154,113028,7083,UCFwKgzKe-EdTz83r6wzhmOw,Live Insaan,2024-05-27 08:15:02+00:00,3924,20,Gaming,14400000,,,
a7T4pj1TLOA,4168907,24610,469,UC9VR9puv9jE_pczcAMsuFgA,AJR Gaming,2024-06-20 17:59:49+00:00,1533,20,Gaming,57000,,,
HoJaiQtVZsg,4138240,183079,10478,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,2025-06-15 04:00:29+00:00,1648,20,Gaming,45300000,,,
PqvD4R73LWw,10284349,36633,86,UCysqPMuwN5fWnx_KSJAoUhg,PRAVEEN PALRIYA ,2025-05-04 15:24:24+00:00,9,20,Gaming,139000,,,
3BFV0JnKpnk,7599851,34145,22,UCFaLNkMForu6uMEMtE5hz-w,TieuPhongCuoi,2025-06-16 11:36:07+00:00,31,20,Gaming,1210000,,,
XuRniVMLgBw,5571662,156070,0,UCSZ5daJft7LuWzSyjdp_8HA,Zuuks Games,2023-06-05 06:43:29+00:00,15,20,Gaming,9570000,,,
n0VI0LHUaIY,4430776,174912,1812,UCNbo2JZ0EYt7eMffi4qpF2A,Benjamin_Winters,2024-04-11 18:07:00+00:00,37,20,Gaming,136000,,,
VUBK49mpIhg,8226652,106433,1087,UC220HoPGiYkokMPXKSYwnOA,Thai Devil Gamer,2025-04-23 11:00:51+00:00,15,20,Gaming,439000,,,
L69mrM3pscA,9869749,79972,72,UC9jI-eNP3a3zZtKH-hY2uTA,Girl Techno Gamerz,2025-02-14 09:48:26+00:00,15,20,Gaming,952000,,,
ILAedrDfmR4,10377281,40812,753,UCPSr--H6LVeyQvaD6tEYVlA,JoyStick Juniors,2025-06-17 16:25:31+00:00,11,20,Gaming,118000,,,
XurjHSPn3G8,3702654,0,405,UC2mSVmNlBvp4_l20Atfn--w,NextGenPlayz,2025-03-08 11:47:39+00:00,1777,20,Gaming,61100,,,
O3zmfntbSr8,3642053,52134,1847,UCpqXJOEqGS-TCnazcHCo0rA,theRadBrad,2025-03-23 20:00:11+00:00,6428,20,Gaming,13900000,,,
iB2vyF2Cj2I,5181580,134596,566,UC220HoPGiYkokMPXKSYwnOA,Thai Devil Gamer,2025-01-25 12:01:02+00:00,39,20,Gaming,439000,,,
RvNj83x14Nc,6002358,51771,185,UCWKagn7v9totM0BX57-d4cQ,Welcome Back Gaming,2025-03-13 08:04:16+00:00,27,20,Gaming,136000,,,
EZMYvAWbyLo,3380088,19160,503,UCFQ8nti0-hKFzBN1w4dFe-Q,VedpooL2,2025-04-28 14:33:22+00:00,1456,20,Gaming,82500,,,
r-2LCJpdiSs,3338198,60985,3703,UC7iLnwfWTSxpw2uC_2xLHcg,Sokher Gamer,2023-11-25 04:31:00+00:00,840,20,Gaming,2380000,,,
FHnHu3e8XCU,3321608,99485,1687,UCMrvxKTx9hLhZcOvJkYOnAw,AS Gaming,2023-10-15 04:31:51+00:00,1168,20,Gaming,20800000,,,
AcOpiWppO3k,3292504,37852,1802,UC1bwliGvJogr7cWK0nT2Eag,MKIceAndFire,2024-12-27 23:05:10+00:00,98068,20,Gaming,4540000,,,
fXqSeb78ZC4,3296755,372,10,UCUQw5JQgxAXcX1SvixOIH0w,APKNo1 - Gaming Channel,2024-10-22 15:00:46+00:00,4605,20,Gaming,2450000,,,
ExhUJyWfaDw,3914433,179953,1909,UC5ye-kue6W7JELu20Fu8mSw,SRIBB GAMING,2024-08-25 15:58:51+00:00,36,20,Gaming,89500,,,
hBTwN02Wjho,3222420,140770,6448,UCD5EC8IWhOFalXtePCkhJTA,Tonde Gamer,2025-01-10 04:26:19+00:00,1502,20,Gaming,18800000,,,
GRkO7IiY3mI,3220404,31109,603,UCX5uxW0ASy9so555o9p8V0w,PlayerKai Gaming,2024-08-16 13:40:00+00:00,1655,20,Gaming,78600,,,
RaMww1pd734,3222163,30482,336,UCMZml4GHAzCYLWeHkYKWo6A,Techno Recap,2024-07-21 08:30:37+00:00,2428,20,Gaming,1170000,,,
beDthUTssaQ,6376795,67626,353,UCJsVCjeuTvfZjevif6zHWYw,Gaming Engineer,2024-05-16 07:45:02+00:00,16,20,Gaming,1180000,,,
YBEAg6y-MVo,6020334,229843,2388,UCGbqHUv6MpWOzSmiHP7s-Ww,DIG: Details in Gaming,2025-08-20 15:44:05+00:00,36,20,Gaming,34800,,,
xyUfCkTicWc,6592913,61932,683,UCAWU4FSkr4b2eTk7D0T5RnQ,TYB GAMER ,2025-06-03 11:01:38+00:00,14,20,Gaming,25500,,,
8uAZQLgXtyQ,3048451,0,282,UCzrgbrdfSjkvq_gjObhUOMg,GXpro Gaming 1000,2025-02-07 17:38:53+00:00,42900,20,Gaming,1090000,,,
JnxqcitQipY,3039799,16760,733,UCxMPQxkl_-w_7qepOemWNyQ,Fire Mythx,2025-04-04 14:47:56+00:00,3717,20,Gaming,28300,,,
thRUjA2OjQM,2993019,271,8,UCUQw5JQgxAXcX1SvixOIH0w,APKNo1 - Gaming Channel,2024-11-19 08:00:39+00:00,5806,20,Gaming,2450000,,,
4uqbMqO5WKQ,2991718,21586,437,UCVdg9q21qjYjBnxp8pMGKvw,Gamer Max Channel,2023-01-24 17:09:51+00:00,29714,20,Gaming,511000,,,
d7YnCbVsmyE,2985465,31704,1891,UCiZVMOinTQGb8HQu53VbV4Q,Gamer's Little Playground,2023-03-25 00:23:47+00:00,30815,20,Gaming,3010000,,,
OcI19i9kcRY,2985706,7859,37,UCTlOOmVuLGpvW5eCCZfSpZg,YB GAMES,2025-02-11 15:01:42+00:00,481,20,Gaming,3500000,,,
e25rjhuDens,4417454,59611,1371,UC33Z7jnY-WQROHQJNjOGX2g,calmdownmatt,2025-01-19 16:08:12+00:00,11,20,Gaming,12700,,,
73GzuYwn5xk,3331979,51748,401,UCqG0-AnVGnGL5Xo_BGIyLRw,King Prowin Gaming,2023-06-01 11:16:21+00:00,11,20,Gaming,28900,,,
9dxdOvDjpsQ,4753419,116920,966,UCj31ZEKCiAzklzOujxFSL_w,YG  MUNNA GAMING,2025-02-11 15:03:02+00:00,25,20,Gaming,156000,,,
JLiV_ggdeC4,5047203,0,87,UCYZu2lXnQw-kJsIZxruRo2A,Dipak Zone,2023-04-20 08:30:05+00:00,10,20,Gaming,9220,,,
5ld_Uy8D_JQ,3095459,61973,782,UCSp51N0uo8jG00f2mDGauJQ,MT GAMES,2023-06-24 12:00:04+00:00,16,20,Gaming,16000,,,
